Average Velocity (mph),Max Velocity,Velocity Stdev,Average Acceleration (mph per s),Max Acceleration (mph per s), Acceleration Stdev,Displacement,Total Distance Traveled,Max Direction Change per sec, Direction Stdev,Time (s),Stops,Large Deceleration Events,Deceleration Events,Max Deceleration Event,Percentage Aggressive Turns,labels
6.711025393,36.48725542,10.93050908,0.892726991,12.32641782,1.783133797,623.9308936,1266.936284,56.30993247,130.5782319,421,4,0,5,-12.32641782,19.21102539,0
17.61746379,40.3007065,11.66837282,2.019984408,24.33265198,3.328951742,350.4104022,2503.086732,96.00900596,120.431522,319,4,2,11,-17.83965634,86.84823302,2
3.221863259,31.89070937,7.250438317,0.623570191,8.361333925,1.360643276,350.956664,1119.562943,66.31791228,124.2680402,777,7,1,7,-8.361333925,21.40368144,0
11.48905832,36.50856426,11.87692412,1.4082963,7.639939045,2.112905546,656.4917745,1405.94029,153.4349488,90.40778388,275,4,0,6,-7.639939045,19.18136601,0
12.64746344,31.3863889,11.58838559,1.577926884,8.012147046,2.159025886,653.0505187,1415.157364,52.42446892,121.7037387,251,2,0,5,-8.012147046,62.64746344,1
20.90257643,46.80688907,11.34802703,1.993222608,12.44747348,3.223318053,1924.039316,2229.875647,62.40930275,56.07874394,239,2,1,8,-6.752148584,33.40257643,1
15.50362539,40.94239622,14.43444806,1.791774419,17.99134692,2.733445728,731.8503194,1197.426422,41.18592517,143.9417439,173,2,1,9,-17.99134692,32.17029206,1
38.77864671,68.27592021,17.53628471,1.341981325,12.64120073,2.070638035,23010.56179,30317.09933,64.09475589,86.02879354,1752,3,2,32,-8.775973807,99.88975782,2
7.408588303,33.69916035,9.503213899,1.189010911,19.38754338,1.923236751,253.5525587,3072.425335,73.92642584,117.1430267,926,12,1,8,-18.95682225,19.60371025,0
0.176829905,2.734268458,0.553966433,0.314880608,2.734268458,0.774978833,0.316227766,45.34624972,45,88.38402369,570,1,0,0,-2.62185278,0.176829905,0
37.69271853,64.28487797,18.409522,1.378620612,14.87700202,1.985364018,17338.3534,23801.28849,97.43140797,147.9678609,1415,4,4,25,-8.086102805,72.69271853,1
26.21907351,52.36092833,15.96791454,1.747632172,17.18630265,2.737561347,4855.966467,10184.10929,87.61405597,123.8279685,871,9,9,20,-17.18630265,80.76452806,2
0.439845205,13.30680668,1.636979485,0.329381169,5.25019056,0.770042032,76.17624302,134.4946563,45,87.66483611,669,3,0,0,-3.063299608,47.93722416,1
13.50653576,43.62252629,15.27480322,1.371941894,9.522066489,2.074107347,989.5502211,2512.751851,167.1957339,137.2790878,417,9,0,2,-8.31010133,63.50653576,1
17.64218744,48.70081461,14.94090744,1.705619834,16.02605697,2.743530654,187.4068302,7983.721222,66.50143432,117.366159,1013,15,2,22,-15.50349094,47.64218744,1
0.07681003,2.706602298,0.303106286,0.144630577,2.706602298,0.430111889,0.948683298,26.6091889,45,73.63841467,777,1,0,0,-2.706602298,0.07681003,0
36.79436137,57.45982054,14.35209065,1.605547088,10.70962107,2.218845606,5528.113093,10762.68769,49.1087075,72.87636413,653,1,1,17,-10.39899894,111.7943614,2
12.61397486,37.77306892,11.86299745,1.722653941,11.78074448,3.596893485,383.5908888,953.5537241,53.07480646,121.4580946,168,1,0,7,-9.034945152,21.70488395,0
20.50703395,145.1029053,19.07042182,1.394015789,140.5341838,5.057845243,8031.589244,9189.122799,171.1373135,109.0937559,996,16,4,13,-20.22370557,41.55966553,1
27.16683414,50.17299991,13.7470902,0.843750658,7.072784471,1.28682947,8816.8928,10297.35837,46.20183306,61.49342422,850,2,0,7,-7.072784471,64.66683414,1
30.85974966,53.99515238,16.33457824,1.087812837,8.475239275,1.550030947,7476.418962,8104.628505,32.65424528,59.19893316,589,2,0,6,-8.475239275,47.52641633,1
35.12887103,76.64074154,25.72679815,1.028458832,8.748318666,1.620211039,7682.229245,9253.841657,45,144.4617373,591,4,0,5,-5.413179746,68.46220436,1
0.237866686,2.065177958,0.414242057,0.312605756,1.74839412,0.500975887,0.223606798,25.08059784,45,113.267563,235,1,0,0,-1.610137022,83.35827985,2
15.77604624,41.35515639,13.83374994,0.915028188,4.447391855,2.645640771,1879.447081,2028.348802,45,91.14993601,289,3,0,2,-4.447391855,82.27237676,2
32.57480369,57.86531783,17.48601293,1.060351441,6.276581874,1.48006239,7167.059997,7722.509296,45,56.20195083,532,1,0,6,-6.276581874,65.90813702,1
15.30657116,31.74878996,10.97893959,1.054986914,6.306418434,2.614423599,932.0416997,1593.662194,45,90.07510373,234,3,0,3,-6.259532897,23.63990449,0
26.23476232,54.58986162,16.55540814,1.141059875,10.29123119,1.579846343,7826.138548,9405.286172,45,78.88437005,804,3,1,7,-6.976414341,39.56809565,1
41.67543655,71.82684958,25.94941326,0.707797076,6.012011887,1.097442998,7663.34429,8112.212599,45,153.6351575,437,1,1,2,-6.012011887,61.67543655,1
19.41922175,52.15160669,18.60232085,0.7638078,7.329187652,1.103276697,6958.382574,8140.987531,45.41342343,140.5821442,940,4,0,2,-4.169294294,44.41922175,1
15.23434014,36.81854142,13.61129221,0.920212074,6.471008346,1.39944844,2040.586281,2389.246248,45,103.108135,352,6,0,3,-5.485534038,52.17674599,1
31.83512997,57.5405382,19.41205344,1.051677238,6.71595535,1.681950638,7274.623018,7860.847742,45,60.45610433,554,2,0,7,-6.71595535,46.12084426,1
28.7320167,56.85056454,15.71170689,1.171070543,7.810898903,1.694832535,6980.013782,8046.120391,45,92.68460466,628,2,1,8,-6.514064217,78.7320167,2
9.159646021,32.45450034,10.76283553,1.12787378,7.166596629,1.697548309,689.0000073,1049.832183,45,120.0361856,257,3,1,4,-7.166596629,16.85195371,0
24.23612928,66.82637467,21.09424555,1.151775219,8.099130346,1.679309997,8465.935906,10267.92262,45,93.88465609,950,10,4,13,-8.099130346,47.76554104,1
29.3417361,59.93245478,22.28656243,0.803520842,8.482129584,3.338478879,4244.411333,4414.359404,45,91.50680317,338,4,1,2,-8.482129584,70.90194268,1
29.07117593,51.67073601,18.19818885,0.94044902,7.806334725,1.329193158,6205.515512,6983.347352,45,80.03609122,539,1,1,2,-7.806334725,65.43481229,1
16.31578787,40.50685591,12.19712202,1.640654251,10.32460205,2.353435041,405.8166088,3293.957317,45,105.8651612,452,7,2,12,-10.32460205,41.31578787,1
36.19557772,67.83909433,23.51765164,0.924834938,11.75416847,1.433486387,12764.509,15714.7864,45,66.67207953,973,4,1,8,-11.65551509,55.24319677,1
29.03991501,84.40877604,26.81784523,1.020352472,7.899873796,1.762401221,15350.18017,19693.34297,59.87294018,92.12396274,1520,21,6,16,-7.69625208,46.98863296,1
17.40197126,41.09957469,12.6856938,1.610121292,11.78880196,2.746967198,174.9698545,2510.873794,50.04032904,114.4022217,323,3,4,10,-10.27200652,26.49288035,1
30.01784878,74.48968358,18.02765875,1.260969587,12.19407378,1.857476723,7491.576281,9241.603663,46.73570459,118.3782189,690,4,1,8,-12.19407378,68.47938724,1
32.49274477,62.49921139,19.37424633,1.22460746,20.32674594,1.947498784,7524.195099,8249.41243,45,78.18422885,569,2,1,8,-17.05607894,82.49274477,2
22.45505026,50.14849246,13.91552582,2.038696098,21.57784154,2.831641323,9010.498886,12284.88672,169.9145237,120.8843791,1226,13,3,25,-16.58045802,54.45505026,1
13.45563577,48.4875928,15.10492844,1.211403863,24.91330388,2.07047708,4952.083475,7643.974655,91.84761027,117.8584951,1271,15,4,8,-22.38629944,17.15933947,0
30.04863361,71.49636477,21.61924733,1.439608491,9.616500557,2.085267074,7047.845193,8024.492639,45.33311124,98.49615971,599,6,2,11,-9.616500557,85.60418917,2
3.205232915,24.89929027,5.449355515,0.827625867,7.189599732,1.63119877,598.499741,794.1536909,50.98612121,123.0643482,556,13,0,5,-5.797697971,8.760788471,0
29.4708098,52.4839218,17.33665443,1.069119306,8.068253835,1.599803999,7261.153672,7961.398107,45,129.9430439,606,4,1,8,-8.068253835,38.56171889,1
15.86401137,65.17206764,16.61171865,1.290929333,13.45785269,2.415360354,1761.101678,2101.543118,46.5481577,87.65536014,297,5,1,6,-5.652568531,22.53067804,0
26.26335843,51.969931,17.44566603,1.003369663,6.311776979,1.40089628,7244.107305,7990.974556,47.48955292,74.79719303,682,6,0,4,-6.311776979,51.83887017,1
29.04670947,56.41109905,15.88212577,1.217078404,8.514881925,1.751071396,7251.131909,7966.673317,80.20961528,70.56521632,615,3,2,6,-8.514881925,65.98911532,1
27.4160557,53.58096856,17.23088035,1.068218378,8.079133811,1.494232124,7509.09421,8619.150727,45,62.05448704,705,6,0,7,-7.295682974,36.11170787,1
37.98694656,63.67276341,18.58008175,1.080201633,18.04161424,1.933509834,18707.04466,24162.30331,47.92770131,75.50596973,1425,6,5,15,-18.04161424,65.25967383,1
13.54200551,27.82022286,8.251405084,0.858047593,7.722475321,1.688214083,895.563761,1817.294042,36.86989765,104.7395519,301,1,0,2,-7.722475321,23.54200551,0
25.02259665,85.05660797,21.80964971,1.050799071,6.662276035,1.704216056,7191.043998,7798.917208,45,85.01834541,699,2,2,7,-6.630347002,66.68926332,1
26.44043723,54.29586268,15.99163889,0.968293717,8.698511152,1.55984456,7133.154312,7946.129147,179.2510782,80.71485679,674,3,1,6,-6.63755498,51.44043723,1
18.16397464,80.74570849,17.24683307,0.807568358,42.17280443,1.689538101,7564.006372,8401.253176,45,121.3596973,1037,12,0,6,-5.838060017,27.25488373,1
30.14279769,78.48347556,20.97835273,1.165405252,8.252159117,1.792941674,7444.652992,8227.502474,45,73.00480141,612,2,1,4,-8.252159117,60.91202846,1
10.80852658,32.41273034,9.987364904,1.148312475,9.250255618,3.029136679,690.024072,1027.775072,45,109.2823023,214,3,0,3,-9.250255618,52.36873316,1
14.8429415,36.81377134,12.56790199,1.354362496,23.44741519,2.60349753,1411.385993,2362.725665,45,87.35906859,356,5,2,7,-22.44328145,23.17627483,0
9.654141887,37.69195224,10.18168332,1.12316943,11.62717149,1.844478149,1083.954556,2027.74191,45,120.3468872,469,6,1,10,-11.62717149,15.53649483,0
30.75027092,63.30051349,19.30909876,1.366753695,9.442425153,1.933562922,7570.652924,8402.091799,45.74085241,111.9217455,613,2,3,9,-9.442425153,74.50027092,1
4.698016605,45.20695168,9.663513369,0.773373677,15.8506181,1.604946442,1077.462445,2082.537177,60.22525518,113.2179278,990,5,1,11,-10.83474664,35.13279922,1
20.13382964,55.97356176,15.26930898,0.921206501,5.132258628,1.259738416,6930.006512,8405.497119,45,83.24961576,936,6,0,4,-5.132258628,25.39698754,1
7.203518468,32.55714975,8.504771995,0.911415201,6.275704309,1.390067879,1250.278505,2601.627875,45,142.2279027,810,13,1,8,-6.275704309,13.87018514,0
5.965756821,32.78750982,9.114982135,0.838747776,28.16963152,1.857546679,101.0910481,2522.607815,180,123.7548745,944,6,1,9,-20.05295714,15.48956635,0
3.886641244,34.48290661,6.813186075,0.700418924,5.426553155,1.119884507,1270.967419,1769.809852,45,104.9503618,1021,18,0,5,-5.426553155,12.63615842,0
20.93869811,52.74474685,17.80604291,0.767503851,6.885972019,1.162436646,6963.817807,8059.643219,45,123.6588751,863,1,1,2,-6.266851255,34.27203144,1
30.67761021,79.99183958,21.59391968,1.539542403,13.987998,2.344354822,7392.876966,8435.462614,45.15211233,79.18927425,616,3,3,11,-13.40948873,70.67761021,1
6.225373054,15.14279763,4.712626839,1.259449054,5.17142871,1.748587219,430.2896931,649.9183454,43.26429541,133.1941329,234,6,0,0,-4.497671981,31.80088479,1
52.96220186,87.38641652,26.60655208,1.100053453,19.0056224,2.140456106,28314.72302,40731.75211,56.3348125,85.25036189,1722,8,8,22,-18.29291787,102.9622019,2
4.279941046,37.99359609,7.436540095,0.637550322,15.60300754,1.156413645,1052.311408,2096.048806,45,108.3407743,1094,6,0,2,-14.48657731,7.613274379,0
31.23233309,50.52925648,15.74863573,1.330974666,11.05744508,1.872337724,17356.04165,19677.33617,85.03025927,65.11339634,1412,10,4,13,-11.05744508,53.45455531,1
9.360865524,41.36486161,11.14643111,1.537641191,12.6712859,2.428691165,396.1757691,1028.023624,55.25737253,126.1976421,247,3,3,6,-12.6712859,71.86086552,1
12.25696803,30.06110045,10.30547704,1.199092317,6.635663111,1.728308662,620.9778901,1969.886321,149.2500327,109.5512828,360,7,0,4,-6.477446397,20.59030136,0
16.40774136,47.41662561,12.18700404,1.657969674,16.59540616,2.962782052,865.5274577,1789.445813,45,89.82397482,245,2,2,6,-7.854393394,59.26488422,1
29.34368132,53.62215661,16.08713355,1.244596149,7.074544578,1.745838852,7842.370828,9395.75637,45,73.02870883,718,1,1,11,-6.584869719,68.23257021,1
24.61272988,50.21848202,16.65556842,1.295123337,9.405601193,1.932833138,7494.803251,9291.304551,92.39500552,89.74303452,846,8,4,13,-9.405601193,59.61272988,1
33.76184738,63.77355138,18.44282544,1.172365995,5.802434196,2.173251144,7189.767688,7732.621474,43.06941256,79.42849071,514,1,1,7,-5.735598393,62.33327595,1
9.896158399,61.29746801,19.50530021,0.606938826,38.39144799,1.812447777,5047.950104,7116.980008,58.52218733,98.48569827,1607,5,2,8,-38.39144799,16.3477713,0
29.85537155,54.43614799,16.94943361,1.306564101,14.32539715,1.972764924,5605.817038,6829.197322,36.30768551,67.31994739,513,4,2,10,-8.698214383,63.18870488,1
0.327186655,2.284360742,0.437700416,0.388005193,2.284360742,0.562170732,6.312685641,56.65398706,45,105.1209014,382,1,0,0,-2.284360742,37.26959251,1
15.71882926,33.52899163,12.70388677,0.924506293,6.609157144,2.050097581,1089.73366,1487.674912,45,115.6279788,213,3,1,3,-6.609157144,15.71882926,0
9.389155332,32.17033068,9.742825984,1.31303247,16.33265262,2.309119651,449.8970993,762.3926367,45,85.00111514,181,2,0,4,-15.05132142,20.50026644,0
0.522151229,5.6,0.693549712,0.465318948,5.6,0.721199277,7.632168761,170.1947802,45,118.1472157,723,7,0,0,-3.293778848,13.3099071,0
12.2317046,69.27433141,13.04352983,1.010607454,36.48376106,2.010385222,1681.351995,7052.789585,89.56594937,108.1408972,1292,17,2,16,-34.20062342,22.48811486,0
33.1976942,60.90987966,18.54449097,1.150255452,5.651460056,1.789734188,7163.750979,7827.911239,45,107.3525256,529,1,0,5,-5.651460056,45.6976942,1
33.8659043,76.36560482,22.68212272,1.514506733,14.28475374,4.178529621,4825.872083,5442.73462,45,77.3691427,361,1,2,7,-14.28475374,67.19923763,1
30.49457587,61.55110787,20.49659759,1.241150382,7.233730231,1.767745113,7015.863228,8115.411311,39.13039956,81.6091762,597,4,1,9,-7.233730231,72.16124254,1
11.36337231,40.74399293,11.55095102,1.587665949,18.74357716,3.512516904,192.6343687,782.0652455,40.49584829,108.0651085,153,2,1,1,-18.74357716,51.36337231,1
29.1982647,77.74607283,18.24876652,1.557637573,22.17540861,3.052502136,7179.141632,9693.515893,118.2092232,141.4986814,742,3,7,12,-21.94185633,82.13944117,2
27.50139694,56.83511703,16.77933063,0.962299148,22.52768183,1.713614778,6973.313131,8054.879146,43.71267106,150.7288935,656,3,1,5,-20.83089521,52.50139694,1
15.88816976,34.53742967,10.03018491,1.595435927,8.139503456,2.43891013,1732.593596,2944.947697,82.42769707,109.2228547,416,4,0,12,-6.054408178,57.06464035,1
19.57710353,43.17683527,11.77731289,1.344945611,12.09567493,1.925891268,1194.127803,2858.170761,75.26904401,94.86925361,328,5,1,5,-12.09567493,73.42325738,1
11.20228229,33.18376856,10.96137407,1.23091644,6.099033899,2.238692867,1409.179733,1840.475077,48.91325094,101.4354845,369,8,1,7,-6.099033899,25.48799658,1
20.56301759,45.09304159,14.98189663,1.217043233,10.34911847,1.879286175,5479.4836,9127.890436,46.17513324,121.5690705,995,3,0,13,-7.490285616,39.31301759,1
10.38697592,27.85176763,8.758274384,1.301098936,13.12846271,2.775101114,815.9814949,1341.378603,45,94.43860349,288,5,0,6,-12.55750119,19.47788501,0
32.9079095,65.80302631,19.70188221,1.374279765,18.66837553,2.668455202,7343.725096,8329.474983,49.71669078,62.23267234,567,2,1,10,-16.16606974,82.9079095,2
27.34941714,68.59266246,14.63036498,1.353601441,37.83851478,2.662612881,7651.901302,8854.537233,45.61144644,109.8441572,726,4,2,10,-31.75845228,68.52588773,1
27.23162704,53.79452225,18.28744876,0.897573474,4.589185191,1.23228223,7071.902778,7806.565078,43.15238973,64.70872603,643,3,0,2,-4.166368842,50.98031651,1
30.98763333,74.87264921,20.85634822,1.651948334,15.86429069,2.407944907,7344.868469,8530.882325,47.38735671,100.3873372,617,3,4,14,-9.673520479,68.48763333,1
16.73993301,48.04316992,14.98058504,1.405350653,10.97749043,2.432812783,1713.794611,2007.545598,51.9059131,66.65768748,269,2,2,6,-8.559607234,58.30013959,1
29.4632637,51.39421166,18.49958838,1.134438983,6.950308608,3.250332924,4457.998387,4748.320623,41.01858756,75.81733762,362,1,1,7,-6.950308608,79.4632637,2
9.06319661,36.92400672,9.57438337,1.310475599,14.47515945,3.262821227,395.1738099,1003.425339,76.2005146,121.895303,249,4,0,4,-13.13859289,53.50764105,1
24.88303488,61.34901597,16.26767617,1.314547126,14.12299667,2.145489218,7904.940774,10066.7333,44.7602701,98.33857539,906,11,1,16,-14.12299667,39.16874917,1
28.28317989,52.7941912,16.08641515,1.105587337,5.710144389,1.669757535,7484.561767,8586.258137,117.7585406,85.7778192,681,2,0,8,-5.710144389,48.28317989,1
29.30839526,64.85215876,17.22509763,1.352906295,6.192231684,1.846075754,7848.10516,9381.750765,49.4980047,82.96404898,718,2,1,11,-6.192231684,54.30839526,1
16.157917,36.42325411,12.56921826,0.813659855,6.868564655,1.266698767,1769.557645,2308.501283,45,106.1118753,321,3,1,1,-6.868564655,27.26902811,1
25.47201073,76.7967266,13.83133272,1.648729058,41.40401774,3.175534922,3731.752523,5323.153544,63.22846561,130.035619,469,1,0,10,-7.067774719,75.47201073,2
3.136059607,38.99208863,6.882808735,0.824559597,13.38882408,1.626364986,383.9550234,634.1171641,35.88516845,123.995111,453,5,2,5,-13.38882408,17.4217739,0
6.836985669,32.88759426,10.38983721,0.755479578,15.85470669,1.868720471,708.6636579,1728.459932,42.70028127,116.2513776,565,3,0,8,-14.83933825,29.05920789,1
31.74930849,66.21994672,19.63199841,1.319912305,13.89976617,1.91320055,7448.926684,8197.069955,45,114.3354048,579,2,1,8,-8.891819186,120.6381974,2
9.79483958,28.02239105,8.780398998,1.085032399,11.59033355,1.761923402,260.1473813,909.5208181,52.72726235,122.3266853,209,2,0,2,-5.615891485,32.0170618,1
29.27239971,58.00172797,18.52211657,1.275238677,11.63654543,2.024553679,7341.996787,8445.022358,50.26225517,133.3707586,647,5,1,8,-7.975180998,67.73393817,1
29.66594562,75.25133227,20.44431169,1.338759584,10.10237517,1.954032623,7189.915595,7845.60782,160.3461759,76.1309419,593,4,1,10,-9.304255627,79.66594562,2
22.48074598,64.04755034,19.6550656,0.997699981,7.218733928,1.460154495,7579.28287,8324.622216,46.04835259,135.5830896,830,4,1,7,-7.218733928,29.62360312,1
32.21098674,80.66488505,28.12894537,1.083043889,9.675869714,1.663120505,8692.811502,10441.05847,58.44464802,78.22197258,727,6,1,8,-9.077774158,67.92527245,1
14.41226547,39.47805385,11.96796912,1.64115032,10.35719233,2.886326916,982.9467788,1433.427537,44.30624041,112.5591684,223,2,1,7,-7.803207657,42.98369404,1
7.638788907,39.72449119,10.37220085,0.905753787,12.01108787,1.617251067,589.0195667,1273.524839,45,103.5208852,373,3,0,5,-7.440845741,24.30545558,0
22.04856996,72.11686871,23.22787965,0.883544858,6.031303023,1.299780415,8370.361045,10672.14904,45,112.5798358,1085,10,1,7,-6.031303023,42.04856996,1
24.67121181,57.39385333,21.76363507,1.190656173,35.72429812,2.29819947,7034.372538,8172.510135,159.9256771,99.07658335,743,9,2,9,-35.72429812,58.00454514,1
12.29625089,32.09146927,9.210970212,1.32964852,11.02425762,2.389004473,655.6129498,1574.459911,45,88.69809916,287,3,1,6,-11.02425762,26.58196518,1
19.72318304,57.74031798,19.64256395,0.922952184,5.632005514,1.327278954,6961.233098,8136.473693,45,99.32357424,925,6,0,7,-5.632005514,36.38984971,1
8.517431609,45.47255172,11.33545714,1.021579875,22.76474568,1.957434637,712.1265197,3011.406452,45,114.146007,788,6,1,13,-20.83837917,37.08886018,1
